"Variables ->","x","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2003Q1",4.51274165e-01,3.00348735e-01,1.51393337e-03,7.78017556e-01,3.99057541e-01,1.59423637e-01,4.85612829e-01,5.90778536e-01,9.31702776e-01,9.20033539e-01,7.79297317e-01,7.15119956e-02,5.71751642e-01,5.11105904e-01,5.23529729e-01,5.28012159e-01,1.35824589e-01,3.87670983e-01,1.13997865e-01,6.83078529e-01,7.38712608e-01,9.13763725e-01,1.79688396e-02,5.24412345e-02,1.95743210e-01,2.44784514e-01,1.07792347e-01,7.64753582e-02,9.14517744e-02,3.83381236e-01,7.51663921e-01,6.30590384e-01,9.78644230e-02,8.83784126e-01,8.37636931e-01,2.37672996e-01,8.97677117e-01,1.23610237e-01,2.44178041e-01,1.74413519e-01,4.64043369e-01,6.96357728e-01,9.38041476e-01,7.12633902e-01,3.44714492e-01,8.23338229e-01,9.93183755e-01,8.65467030e-01,2.64562677e-01,1.12123170e-01,1.83299320e-01
"2003Q2",2.49969169e-01,4.00029716e-01,5.62000852e-01,8.10642195e-02,9.26300760e-01,2.78771471e-01,8.73756073e-01,4.48905722e-02,1.08900914e-01,4.69746885e-01,1.82838848e-02,1.56755450e-02,6.11663217e-01,8.67268019e-01,3.36812107e-01,8.70834640e-01,8.58316796e-01,5.67461276e-02,8.40420447e-01,4.21435886e-01,1.38575768e-02,2.29101565e-01,7.01511447e-01,3.23418984e-01,7.20299190e-01,7.27168400e-01,6.23810963e-01,7.80877964e-01,1.67932589e-01,5.95358733e-01,6.46531020e-01,2.19755413e-01,6.93789930e-01,4.45103233e-01,7.25247343e-01,9.48882712e-01,5.18271729e-01,8.52225218e-01,7.09095084e-01,6.13841779e-01,4.69363970e-01,2.08769816e-01,6.05343581e-01,1.00422396e-01,3.84780180e-01,3.60950269e-01,4.80756370e-01,4.15207827e-02,6.83881583e-01,8.84489885e-01,2.26002188e-01
"2003Q3",9.55437532e-01,5.17723514e-01,5.46484125e-01,2.21580140e-01,4.95472931e-01,6.44938448e-01,3.33847083e-01,5.64458152e-01,6.51696842e-01,5.19903186e-01,7.70761745e-01,9.73679007e-01,9.01538065e-01,7.66260738e-01,3.32378948e-01,3.52810811e-01,1.86464848e-02,6.89570564e-01,3.37496726e-01,6.59342526e-01,6.79121666e-01,2.48620409e-01,1.57523069e-02,7.99686625e-01,6.69634926e-01,4.00790708e-01,6.21600567e-01,1.30745166e-01,9.42248113e-01,3.05039974e-01,8.82865343e-01,6.54253759e-01,9.60244795e-02,6.68228338e-01,4.17379690e-01,1.35752352e-01,8.44631942e-01,1.75045734e-01,6.58850732e-01,9.41056449e-01,1.53814131e-01,8.24149356e-01,6.38923748e-01,8.09946815e-01,5.94865202e-01,4.61252981e-01,8.27750132e-01,6.14193025e-01,8.16637407e-01,5.29550675e-01,4.11955424e-01
"2003Q4",1.42650347e-01,6.18247144e-02,5.50827762e-01,2.03959494e-01,6.09187005e-01,2.87204149e-01,2.05316779e-01,6.33544303e-01,1.46062140e-01,7.66312113e-01,6.85798404e-01,7.34796721e-01,3.96039920e-01,1.34950924e-01,9.88287882e-01,4.00152412e-01,7.28327979e-01,5.20390906e-01,4.29435629e-01,6.33427129e-01,4.85502731e-01,6.76290754e-01,6.83893123e-01,6.30229767e-01,5.98496163e-02,3.10600565e-01,9.11627435e-01,4.61481819e-01,8.49432222e-01,1.01107780e-01,5.11889934e-01,1.93468417e-01,1.99386378e-01,7.28215803e-01,2.73170685e-01,5.11515485e-01,2.28756576e-01,7.64165979e-01,1.19181342e-01,6.61564946e-01,9.61794920e-01,2.18232264e-01,7.02657414e-01,6.37809292e-01,5.35120730e-01,1.10045046e-01,6.03238266e-01,2.73280231e-01,7.05520990e-01,5.49392161e-03,1.52917077e-02
"2004Q1",5.12563385e-01,2.31367221e-01,6.94536761e-01,6.24099306e-01,4.80846356e-03,3.21930893e-01,4.94357068e-01,4.98099763e-01,6.93962929e-01,3.36216600e-01,8.67667063e-01,7.52385615e-01,6.92766656e-01,6.49206776e-02,4.73716902e-01,5.97922890e-01,8.16657869e-01,7.60864589e-02,7.93778670e-01,5.25146009e-01,3.47183505e-02,6.48490662e-01,8.77901636e-01,9.82797648e-01,3.84276760e-01,6.53799103e-01,6.06131759e-01,4.40169171e-01,1.37283073e-01,3.71939367e-01,3.76202813e-01,9.46000464e-02,6.07054970e-01,2.85643295e-01,3.14707579e-01,4.14307575e-02,4.28373048e-01,4.59332366e-01,1.29219133e-01,2.14898375e-01,8.76254676e-01,9.96423030e-02,8.60949089e-01,8.98068922e-01,3.33555724e-01,7.81261654e-01,8.17841681e-01,7.46706917e-01,5.76538893e-01,1.62867914e-01,7.50670410e-01
"2004Q2",9.71925138e-01,1.18485992e-01,9.27494092e-01,7.25205116e-01,5.87728764e-01,1.55416795e-01,3.12089597e-02,5.96236290e-02,6.25613623e-01,6.25985120e-01,5.80509670e-01,3.33136081e-02,2.04485824e-01,6.72444952e-01,7.46860938e-01,9.11517928e-01,1.16220450e-01,4.06259746e-01,1.41567481e-01,1.91281450e-01,1.14439621e-01,7.03676853e-01,4.31806067e-01,1.58249737e-01,4.91235942e-01,3.91825200e-01,4.85345572e-01,6.05001848e-01,6.60725418e-01,2.22155312e-01,8.83762145e-01,9.18360127e-01,7.09710956e-01,5.93686746e-01,5.81696040e-01,3.12409589e-01,3.68291143e-01,6.06063682e-01,7.79686199e-02,9.13589800e-01,4.88629277e-01,6.19505816e-01,3.79662417e-01,6.21821193e-01,8.54682575e-01,4.53443561e-01,9.55547171e-01,4.87871947e-01,9.94062493e-01,2.62326053e-01,6.21234169e-02
"2004Q3",6.48320621e-01,9.87800359e-02,9.44210309e-01,8.34364188e-01,7.77462423e-01,3.87663141e-01,8.27574415e-01,5.15163184e-01,4.37233989e-02,3.26902008e-01,6.26104781e-01,1.17606117e-01,6.28527865e-02,4.82206925e-01,6.69958828e-01,1.32987019e-01,4.88556381e-01,4.30212874e-01,6.08101843e-01,5.11906010e-01,7.66251106e-02,8.37103279e-01,6.31342915e-01,6.16676232e-01,7.74161726e-01,1.19336032e-01,5.76740988e-01,1.27020528e-01,3.84896892e-02,6.43226628e-01,2.45761822e-01,5.58239595e-01,8.90527514e-01,3.70530245e-01,6.89358266e-01,3.21770065e-01,6.96047825e-01,3.64039528e-01,7.35240089e-01,3.80196750e-01,4.07076533e-01,1.03814783e-01,7.12122883e-01,4.14607487e-01,2.65644014e-01,2.97102451e-01,6.50378193e-01,7.92375494e-01,4.61193270e-01,3.88698304e-02,4.31684368e-01
"2004Q4",6.14671003e-01,8.90275456e-01,9.03263329e-01,1.88953819e-02,6.57183184e-01,8.95733134e-01,2.64257438e-01,5.31949390e-02,7.97923827e-01,3.11106849e-01,1.11147193e-01,2.61303270e-01,6.22385892e-01,4.95417913e-01,7.95592000e-01,4.21674174e-02,3.47448407e-01,6.59312275e-01,9.30628822e-01,7.48330263e-01,6.07824678e-01,7.27295703e-01,5.86040743e-01,3.08717218e-01,1.47811155e-01,9.78538160e-01,9.82101163e-01,5.99044139e-01,1.48163059e-01,7.76656227e-01,1.64003277e-01,4.17641271e-01,6.02641520e-01,7.95637628e-01,8.63867634e-01,9.48322298e-01,9.44380682e-01,4.01945070e-01,5.56149994e-01,3.49822849e-02,1.26576314e-01,7.99061804e-01,5.23520436e-01,6.47558117e-01,9.33940179e-01,3.58400377e-01,6.27647346e-01,5.24462896e-01,4.93353250e-01,6.82064471e-01,5.42779360e-01
"2005Q1",4.69650372e-01,3.33890774e-02,6.04106286e-01,2.02117632e-01,5.28314694e-01,8.87766868e-01,6.77499332e-01,8.43631921e-01,9.86210699e-01,6.46078398e-01,2.13694223e-01,8.93358002e-01,6.88019577e-01,3.13483665e-01,2.72543425e-01,4.01038961e-01,7.73890999e-01,2.18391174e-01,6.36443762e-01,4.19826917e-01,2.33465852e-01,1.94343898e-02,2.27411241e-01,8.50785064e-02,4.85533906e-01,5.18251794e-01,5.18568287e-01,1.32125676e-01,1.84764102e-01,4.30034052e-01,6.58603851e-01,1.10447307e-01,8.62453392e-01,7.35344904e-02,2.10858726e-01,2.07341232e-01,2.17886251e-01,7.30074652e-01,8.34371189e-01,2.27345099e-01,9.25425281e-01,9.02925119e-01,3.63489439e-01,4.89268915e-01,3.89834125e-01,4.82436039e-01,6.46563331e-01,5.97511525e-01,2.73959687e-01,2.81964641e-02,6.10148550e-01
"2005Q2",5.77780698e-01,8.39034992e-01,9.26209757e-01,4.69092962e-01,8.25773161e-01,3.93613328e-01,7.93864336e-01,5.94672782e-01,4.36744819e-01,4.33691632e-01,3.63697674e-02,9.72061138e-01,2.96785133e-01,3.23500970e-01,2.83915129e-01,5.95707687e-01,2.85286735e-01,8.10886587e-02,4.77706575e-02,7.37479419e-01,1.42011444e-01,5.83746479e-01,7.84654680e-01,8.76829557e-01,7.18349083e-02,5.07768656e-01,3.48701725e-01,1.15336587e-01,6.45361939e-01,6.21061528e-01,2.55618232e-01,5.52744418e-01,6.75957202e-01,9.92737631e-01,5.06751619e-01,4.89342552e-01,7.53003797e-01,9.55128306e-01,1.06124465e-01,9.06886538e-01,5.58112227e-03,3.12512846e-01,4.34675873e-01,9.37553112e-02,6.83065409e-01,4.31224817e-01,6.21331287e-02,2.20030197e-01,6.55102887e-01,4.99949207e-01,4.36234173e-01
"2005Q3",9.11313227e-01,5.07266725e-01,1.16946258e-01,3.78395182e-01,9.62433769e-01,6.75457742e-01,6.81843865e-01,6.91018831e-01,3.44748854e-01,1.02886548e-01,4.44544929e-01,9.94073886e-01,5.71561841e-01,9.09101314e-01,7.17255750e-01,9.19679296e-01,8.24396710e-01,4.67671672e-01,6.98346125e-01,6.86467734e-01,5.30173198e-01,9.20876824e-01,2.87636296e-01,5.90701439e-01,7.87443606e-01,3.25021880e-01,9.82874315e-01,4.41073345e-01,8.56553283e-01,2.79074660e-01,1.57603230e-01,1.11280571e-01,7.84998506e-01,7.76029376e-01,4.25049739e-01,4.44675270e-01,5.19838500e-01,8.78798807e-01,2.56561491e-01,8.68988067e-01,1.86388406e-01,2.81589166e-01,6.87597622e-01,6.37323076e-01,2.75009792e-01,6.98822552e-01,9.38196646e-01,3.64019257e-01,4.07057092e-01,4.80694935e-01,8.10685579e-02
"2005Q4",3.76220283e-01,1.13716441e-01,3.40801508e-01,3.40393734e-01,3.13736457e-01,2.52214195e-01,6.50759237e-01,6.47226772e-01,4.88061184e-02,2.36150967e-01,3.26580903e-01,3.46786263e-01,3.16222561e-01,4.50336624e-01,1.84637118e-01,2.93775812e-01,1.73061082e-01,7.28671717e-01,2.57109528e-01,9.55726013e-01,9.30301338e-01,9.16780067e-02,9.24375603e-01,3.03123137e-01,3.93732115e-01,1.97271748e-01,9.92010283e-01,2.71099417e-01,8.53375704e-01,4.78047779e-01,2.76605782e-01,2.36022456e-01,5.36648174e-01,7.37045747e-03,2.39700081e-01,8.20848366e-01,7.60074518e-01,6.09731797e-01,5.41240237e-02,5.82468669e-01,3.24061031e-01,6.78194127e-03,2.26851146e-01,9.50261518e-01,2.79577318e-02,6.75066488e-01,8.98716438e-01,2.97242031e-01,2.99963138e-01,2.78528851e-01,2.83957238e-01
"",NaN,4.90445657e-01,3.67304436e-02,6.38511848e-02,7.97085057e-01,9.49987708e-01,2.37341729e-01,6.23439836e-01,2.25202909e-01,9.71782796e-01,2.87294231e-01,2.92302136e-01,8.09497998e-01,7.48635800e-01,8.33703359e-01,5.45039342e-01,8.63643463e-01,6.13983836e-01,6.90901504e-01,3.07906461e-01,6.16902770e-01,5.54560610e-01,2.98475138e-01,1.68070102e-01,2.36161401e-01,8.62892878e-01,8.96157435e-01,9.44106929e-01,4.94038072e-01,3.14741590e-01,2.98708748e-01,1.38654122e-01,4.44743617e-03,8.88948418e-01,7.57523250e-01,1.74802152e-02,8.80869503e-01,9.67765759e-01,6.56553902e-01,5.60786270e-01,5.01866066e-02,4.95871666e-01,9.79003605e-01,4.76376436e-01,9.40613153e-01,6.87099181e-03,6.94859163e-01,8.51616919e-01,6.05435572e-01,5.90491712e-01,7.32268043e-02
"",NaN,5.99441720e-01,5.38369850e-01,7.61335934e-01,2.85175798e-01,6.24682173e-01,4.77403479e-01,9.53858320e-01,5.81012919e-01,6.98897416e-01,4.96451989e-01,1.87247407e-01,3.65497581e-01,1.85253329e-01,1.69665013e-01,7.81681778e-01,9.26054761e-01,9.00597745e-01,3.63179771e-01,3.42300863e-01,6.89891918e-01,9.30802795e-01,5.36303186e-01,3.39876753e-01,8.05676569e-02,2.67868294e-01,7.41580343e-01,5.16643021e-01,7.80877447e-01,8.27169904e-01,5.90432741e-03,3.28239998e-01,1.98611135e-01,8.64124974e-01,7.91911908e-01,7.88515375e-01,2.37478172e-01,6.34138148e-01,2.77436582e-01,1.08863140e-03,1.44536857e-01,9.88482243e-01,9.75670939e-01,6.02804994e-01,5.33970327e-01,7.89897231e-02,3.10406171e-01,9.73689595e-01,7.91173272e-01,2.87415948e-01,7.29977552e-01
"",NaN,9.02161331e-02,7.37228801e-01,4.02662086e-01,1.48948755e-02,2.06947941e-01,9.36419265e-01,1.76943992e-01,6.01375338e-01,6.59450256e-01,1.81705195e-01,7.43148336e-01,6.98789902e-01,8.49220204e-02,9.53265677e-01,3.27399542e-01,1.91103739e-01,2.52779362e-01,5.41884227e-01,3.87033572e-01,2.34425867e-01,1.99452943e-01,3.33647483e-01,6.74461138e-02,7.90047607e-02,5.38680833e-01,6.64736633e-01,4.45291982e-01,2.74653815e-01,7.43161266e-01,2.28651996e-01,3.46442101e-01,4.38724687e-01,6.97593742e-01,3.85879893e-01,5.40790187e-01,9.39693628e-01,7.77264519e-01,7.09130300e-01,1.26862113e-01,7.29369435e-01,7.37940751e-01,2.89513801e-01,5.91482684e-01,6.71173297e-01,4.60626620e-01,3.43545606e-01,6.23621604e-01,9.70893568e-01,9.19946319e-01,3.46375103e-01
"",NaN,9.78224034e-01,1.81222503e-01,6.74289716e-01,9.41497544e-02,1.09655161e-01,2.41103511e-01,4.74905196e-01,2.52518404e-01,3.26097342e-01,9.33791872e-01,7.18018723e-01,6.33425954e-01,2.07029204e-01,7.22548045e-01,9.52627684e-02,5.03524940e-02,2.20095318e-01,2.22141917e-01,2.61759054e-02,2.06843860e-01,5.25319585e-01,2.37293962e-01,6.53489855e-01,9.27428648e-01,5.51465556e-01,7.33362697e-01,3.08588133e-01,9.67379742e-01,1.44311190e-01,6.70117792e-01,9.28756689e-01,5.58291253e-01,8.84992083e-01,3.18054372e-01,4.54764332e-02,2.71520130e-02,8.98503839e-01,1.30295521e-01,2.14640967e-01,4.82279604e-01,3.10719817e-01,3.38433320e-01,2.25261740e-01,6.07534990e-01,7.77536281e-01,7.62294431e-02,8.92279193e-01,7.73383827e-01,6.06384496e-03,6.52205270e-01
"",NaN,6.53018773e-01,4.26246662e-01,5.51075659e-01,3.28723021e-01,5.65849610e-01,2.09113879e-01,8.42403609e-01,6.54341660e-01,1.98219172e-02,9.40181284e-01,1.88894726e-01,9.64579102e-01,5.58915662e-01,1.34248403e-01,4.41682612e-01,5.48449472e-01,2.35804992e-01,9.05487329e-01,6.33546405e-01,3.73662659e-02,1.26739108e-01,5.45239226e-01,2.44285574e-01,2.04715343e-01,9.63256972e-01,4.35916315e-01,4.69597539e-01,9.90529334e-01,6.82650941e-02,9.81665603e-01,8.88316655e-01,3.85129495e-01,4.65644547e-01,4.80925151e-01,5.13850445e-01,5.61514248e-01,2.26565590e-01,5.23997274e-01,8.26819631e-01,3.38064749e-01,6.00407500e-01,9.96444665e-01,6.68433067e-01,7.50873263e-01,8.16763969e-01,5.19836941e-01,9.80902708e-01,5.99981710e-01,5.64530378e-01,4.81757452e-01
"",NaN,4.61132127e-01,9.81679570e-02,5.14571666e-02,3.05566322e-01,2.74333396e-01,2.72472028e-01,4.96963455e-01,6.00955956e-02,5.70472592e-01,5.91463082e-01,4.33937805e-01,2.00796669e-01,6.61700437e-01,8.53092496e-01,2.90768198e-02,9.51789873e-03,8.10129510e-01,3.73541167e-01,5.65251059e-01,6.63364966e-01,7.48727280e-01,1.07685623e-01,7.57918233e-01,9.56580583e-01,2.69575514e-01,3.99632174e-01,7.79443166e-01,8.44490485e-02,5.32136538e-01,2.56148780e-01,7.90044485e-01,6.46858622e-01,3.71558451e-01,2.78505918e-01,4.45623927e-01,8.90452286e-01,1.01266633e-01,4.58901142e-02,3.87614282e-01,2.36767046e-01,7.81679827e-01,7.88970527e-01,1.56551719e-01,9.81322115e-01,6.31388044e-01,6.08777321e-01,6.46979105e-01,4.49068633e-01,3.68692321e-01,3.82593638e-01
"",NaN,8.63758110e-01,3.03221567e-01,3.07495938e-01,1.80221331e-02,7.11652601e-02,7.75817420e-01,7.62404727e-01,9.40506090e-01,3.63349019e-02,8.08618206e-04,4.55931354e-02,5.98177740e-01,9.39213156e-01,9.31692742e-01,6.75390381e-01,8.28363668e-01,7.02409052e-01,7.88164974e-02,3.65511413e-01,5.07254571e-01,3.14668692e-01,1.37155316e-01,2.99014204e-01,3.39742016e-01,2.65717742e-01,2.17891212e-01,1.68812869e-01,3.29793417e-01,7.43955283e-01,6.19172654e-01,7.44703336e-02,5.85674110e-01,8.30216038e-02,1.58036175e-01,4.91364930e-01,1.66991166e-01,8.28259131e-01,1.01305688e-01,3.18075469e-01,4.50863207e-01,1.11533125e-01,7.94921548e-01,7.74251409e-01,7.27669652e-01,3.64876110e-01,7.27159960e-01,7.98818508e-01,1.53472770e-01,3.71360757e-01,3.26885840e-01
"",NaN,2.62829072e-01,7.80122612e-01,9.65444767e-01,1.62207409e-01,1.58449300e-01,3.31411415e-01,1.79877258e-01,9.25305778e-02,2.64742745e-01,9.03006446e-01,6.55473476e-01,8.37034417e-02,4.02453743e-02,5.64184667e-01,1.11590373e-01,9.08544404e-01,8.78504858e-01,3.09299369e-02,4.21458699e-01,4.85800449e-01,1.87174131e-01,9.44274786e-02,4.18815095e-01,9.59966483e-01,3.09989784e-01,8.81629995e-01,2.24509620e-02,2.68298766e-01,8.35733619e-01,9.71829487e-01,4.19797291e-01,7.66331024e-01,9.97218557e-01,3.95408012e-01,6.59889487e-01,4.25242773e-01,4.24469987e-01,4.68935090e-01,2.61778535e-01,1.85450990e-01,5.79329289e-01,6.32368874e-01,2.13052709e-01,8.57321182e-01,8.87498138e-01,7.39335771e-05,4.04874444e-01,2.11233003e-01,2.11943213e-02,1.03039917e-01
"",NaN,8.23962943e-01,5.36960417e-01,9.31475150e-01,4.43989463e-01,4.95202962e-02,6.03074701e-01,6.91622057e-01,3.33977931e-01,1.90658434e-01,6.82892942e-01,7.81042209e-01,5.44414710e-01,1.63658499e-01,3.98823330e-01,1.99640281e-01,7.05296744e-01,7.11011230e-01,6.26900805e-01,4.62200272e-01,8.61695009e-01,9.80395126e-01,3.10883617e-01,5.58321938e-02,3.43146069e-01,5.57297634e-01,9.42069664e-01,7.08729140e-01,2.15922817e-01,7.20662985e-01,4.92171259e-01,3.96724359e-01,1.74634715e-01,8.69829859e-01,2.85456048e-01,5.05370240e-01,3.26896111e-01,7.27096157e-01,7.10646362e-01,2.96523983e-01,3.24254811e-01,8.70371220e-01,8.11450786e-01,1.69123577e-01,9.91842839e-01,2.50926827e-01,1.69766269e-01,4.82364431e-01,7.00349041e-01,6.87250643e-01,3.70412379e-01
